episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
-156.28384,100.0,106705,False,5220059,,49,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-38-40,1676335120,9.311015367507935,492.3313150405884,22128,6860f06fdae6,172.17.0.2,492.3313150405884,5220059,49,17.197246551513672,610.503,4.966507,0.024432922,1088,53338,59.60000000000001,88.1923076923077
-155.22125,97.5,106469,False,5326528,,50,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-38-49,1676335129,8.814664363861084,501.14597940444946,22128,6860f06fdae6,172.17.0.2,501.14597940444946,5326528,50,17.197246551513672,610.672,5.217531,0.024408232,1092,54430,63.300000000000004,88.19166666666668
-153.07083,93.07142857142857,106395,False,5432923,,51,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-38-58,1676335138,8.864606380462646,510.0105857849121,22128,6860f06fdae6,172.17.0.2,510.0105857849121,5432923,51,17.197246551513672,610.7399,5.259098,0.024378914,1088,55518,59.99230769230768,88.26153846153845
-150.69029,92.16,105361,False,5538284,,52,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-39-07,1676335147,8.753201007843018,518.7637867927551,22128,6860f06fdae6,172.17.0.2,518.7637867927551,5538284,52,17.197246551513672,610.77167,5.247707,0.024340894,1088,56606,63.525,88.24166666666666
-140.27786,83.52941176470588,105993,False,5644277,,53,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-39-16,1676335156,8.673845767974854,527.43763256073,22128,6860f06fdae6,172.17.0.2,527.43763256073,5644277,53,17.197246551513672,610.8826,5.3749537,0.024402484,1088,57694,60.51538461538462,88.26153846153845
-138.58444,100.0,106104,False,5750381,,54,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-39-25,1676335165,9.197782516479492,536.6354150772095,22128,6860f06fdae6,172.17.0.2,536.6354150772095,5750381,54,17.197246551513672,611.0851,5.420578,0.024409596,1088,58782,59.161538461538456,88.23076923076921
-138.60501,100.0,106774,False,5857155,,55,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-39-34,1676335174,9.41646957397461,546.0518846511841,22128,6860f06fdae6,172.17.0.2,546.0518846511841,5857155,55,17.197246551513672,611.2317,5.3786783,0.024410393,1090,59872,59.60000000000001,88.24615384615383
-139.43983,100.0,105135,False,5962290,,56,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-39-43,1676335183,8.715999126434326,554.7678837776184,22128,6860f06fdae6,172.17.0.2,554.7678837776184,5962290,56,17.197246551513672,611.29,5.545536,0.02442712,1088,60960,62.69166666666666,88.2
-139.52249,100.0,106039,False,6068329,,57,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-39-52,1676335192,8.527682542800903,563.2955663204193,22128,6860f06fdae6,172.17.0.2,563.2955663204193,6068329,57,17.197246551513672,611.4278,5.363086,0.024472408,1088,62048,63.6,88.25833333333333
-140.94943,100.0,105412,False,6173741,,58,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-40-00,1676335200,8.457035779953003,571.7526021003723,22128,6860f06fdae6,172.17.0.2,571.7526021003723,6173741,58,17.197246551513672,611.5185,5.112808,0.024373539,1088,63136,62.50833333333333,88.23333333333333
-135.09454,87.66666666666667,105375,False,6279116,,59,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-40-08,1676335208,8.413535594940186,580.1661376953125,22128,6860f06fdae6,172.17.0.2,580.1661376953125,6279116,59,17.197246551513672,611.48206,5.155244,0.024344876,1088,64224,63.34166666666667,88.24166666666666
-133.83203,92.38461538461539,105397,False,6384513,,60,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-40-17,1676335217,8.62283706665039,588.7889747619629,22128,6860f06fdae6,172.17.0.2,588.7889747619629,6384513,60,17.197246551513672,611.37616,5.2582774,0.024336468,1090,65314,58.915384615384625,88.26153846153845
-131.0045,89.63157894736842,106251,False,6490764,,61,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-40-26,1676335226,9.288832902908325,598.0778076648712,22128,6860f06fdae6,172.17.0.2,598.0778076648712,6490764,61,17.197246551513672,611.2468,5.37691,0.024391321,1090,66404,59.26153846153847,88.28461538461536
-131.2231,93.14285714285714,105758,False,6596522,,62,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-42-22,1676335342,115.26778483390808,713.3455924987793,22128,6860f06fdae6,172.17.0.2,713.3455924987793,6596522,62,17.197246551513672,611.18365,5.525595,0.024493389,1088,67492,6.776829268292683,88.30975609756095
-134.52882,92.38461538461539,105962,False,6702484,,63,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-42-32,1676335352,10.08283519744873,723.428427696228,22128,6860f06fdae6,172.17.0.2,723.428427696228,6702484,63,17.197246551513672,611.14526,5.139548,0.024399782,1090,68582,53.63571428571429,88.28571428571426
-132.46745,94.5,105338,False,6807822,,64,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-42-41,1676335361,8.822715044021606,732.2511427402496,22128,6860f06fdae6,172.17.0.2,732.2511427402496,6807822,64,17.197246551513672,611.08234,5.6830864,0.024560954,1088,69670,63.00833333333333,88.20833333333336
-130.30017,91.04545454545455,105963,False,6913785,,65,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-42-49,1676335369,8.459393501281738,740.7105362415314,22128,6860f06fdae6,172.17.0.2,740.7105362415314,6913785,65,17.197246551513672,610.911,5.2512155,0.024451558,1088,70758,62.59166666666667,88.20833333333336
