episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
-8.063875,50.0,50300,False,2019000,,37,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-20,1676333780,1.68442702293396,92.25353980064392,7162,6860f06fdae6,172.17.0.2,92.25353980064392,2019000,37,17.394598484039307,602.37836,5.606236,0.025471175,1006,40380,36.199999999999996,81.86666666666667
-8.106384,50.0,51300,False,2070300,,38,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-22,1676333782,1.8779025077819824,94.1314423084259,7162,6860f06fdae6,172.17.0.2,94.1314423084259,2070300,38,17.394598484039307,603.00183,5.601922,0.025492707,1026,41406,49.7,81.9
-7.984842,50.0,53500,False,2123800,,39,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-24,1676333784,1.8463783264160156,95.97782063484192,7162,6860f06fdae6,172.17.0.2,95.97782063484192,2123800,39,17.394598484039307,603.5475,5.32816,0.025382405,1070,42476,35.0,82.0
-8.078409,50.0,52700,False,2176500,,40,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-26,1676333786,1.6783373355865479,97.65615797042847,7162,6860f06fdae6,172.17.0.2,97.65615797042847,2176500,40,17.394598484039307,604.0944,5.3643546,0.025235891,1054,43530,46.5,81.9
-8.085942,50.0,52500,False,2229000,,41,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-28,1676333788,1.8075439929962158,99.46370196342468,7162,6860f06fdae6,172.17.0.2,99.46370196342468,2229000,41,17.394598484039307,604.6651,5.67949,0.025332559,1050,44580,38.699999999999996,82.0
-7.9606285,50.0,50200,False,2279200,,42,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-29,1676333789,1.6975326538085938,101.16123461723328,7162,6860f06fdae6,172.17.0.2,101.16123461723328,2279200,42,17.394598484039307,605.17444,5.4373403,0.025232006,1004,45584,47.3,81.9
-8.013035,50.0,53500,False,2332700,,43,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-31,1676333791,2.000359296798706,103.16159391403198,7162,6860f06fdae6,172.17.0.2,103.16159391403198,2332700,43,17.394598484039307,605.6321,5.5521092,0.025242573,1070,46654,37.86666666666667,81.9
-7.7757998,50.0,51900,False,2384600,,44,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-33,1676333793,1.6256747245788574,104.78726863861084,7162,6860f06fdae6,172.17.0.2,104.78726863861084,2384600,44,17.394598484039307,606.08203,5.5011,0.02517292,1038,47692,39.25,81.9
-7.890821,50.0,50900,False,2435500,,45,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-35,1676333795,1.7318897247314453,106.51915836334229,7162,6860f06fdae6,172.17.0.2,106.51915836334229,2435500,45,17.394598484039307,606.4559,5.7413383,0.02516834,1018,48710,43.666666666666664,82.0
-7.9913054,50.0,50800,False,2486300,,46,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-37,1676333797,1.7395992279052734,108.25875759124756,7162,6860f06fdae6,172.17.0.2,108.25875759124756,2486300,46,17.394598484039307,606.84576,5.7002006,0.025155652,1016,49726,41.65,81.95
-7.899029,50.0,52000,False,2538300,,47,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-39,1676333799,2.009281635284424,110.26803922653198,7162,6860f06fdae6,172.17.0.2,110.26803922653198,2538300,47,17.394598484039307,607.2801,5.772247,0.025204254,1040,50766,41.43333333333334,82.0
-7.8333616,50.0,50400,False,2588700,,48,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-40,1676333800,1.701911211013794,111.96995043754578,7162,6860f06fdae6,172.17.0.2,111.96995043754578,2588700,48,17.394598484039307,607.6894,5.726217,0.025246933,1008,51774,34.699999999999996,81.9
-7.7388144,50.0,51500,False,2640200,,49,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-42,1676333802,1.7585768699645996,113.72852730751038,7162,6860f06fdae6,172.17.0.2,113.72852730751038,2640200,49,17.394598484039307,608.06537,5.7453055,0.025235679,1030,52804,49.75,81.95
-7.5020905,50.0,51500,False,2691700,,50,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-44,1676333804,1.805067539215088,115.53359484672546,7162,6860f06fdae6,172.17.0.2,115.53359484672546,2691700,50,17.394598484039307,608.49744,5.853141,0.025274338,1030,53834,35.5,81.93333333333334
