episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
65.97197,100.0,108701,False,4439495,,41,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-51-50,1676339510,10.19171953201294,443.0785918235779,5305,6860f06fdae6,172.17.0.2,443.0785918235779,4439495,41,15.388648509979248,608.00385,5.682322,0.024690596,1088,44608,68.0142857142857,88.02142857142857
64.86067,100.0,108613,False,4548108,,42,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-52-01,1676339521,10.623447179794312,453.7020390033722,5305,6860f06fdae6,172.17.0.2,453.7020390033722,4548108,42,15.388648509979248,608.237,5.5655375,0.024730632,1088,45696,63.91333333333333,88.00666666666666
67.346725,100.0,108605,False,4656713,,43,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-52-11,1676339531,10.226480722427368,463.92851972579956,5305,6860f06fdae6,172.17.0.2,463.92851972579956,4656713,43,15.388648509979248,608.51245,5.1597676,0.0246177,1088,46784,63.93333333333333,88.02
68.1732,100.0,108509,False,4765222,,44,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-52-21,1676339541,10.15487265586853,474.0833923816681,5305,6860f06fdae6,172.17.0.2,474.0833923816681,4765222,44,15.388648509979248,608.7369,5.339293,0.024612518,1088,47872,67.85714285714286,88.0642857142857
70.205345,100.0,108414,False,4873636,,45,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-52-32,1676339552,10.497788667678833,484.5811810493469,5305,6860f06fdae6,172.17.0.2,484.5811810493469,4873636,45,15.388648509979248,608.90814,5.3788476,0.024633726,1088,48960,64.09333333333333,88.09333333333332
69.83021,100.0,108129,False,4981765,,46,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-52-42,1676339562,10.821805238723755,495.4029862880707,5305,6860f06fdae6,172.17.0.2,495.4029862880707,4981765,46,15.388648509979248,609.1358,5.5966396,0.024741303,1088,50048,59.55,88.00625
69.23708,100.0,108404,False,5090169,,47,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-52-53,1676339573,10.335039377212524,505.7380256652832,5305,6860f06fdae6,172.17.0.2,505.7380256652832,5090169,47,15.388648509979248,609.37964,5.282441,0.024665972,1088,51136,68.2357142857143,88.02142857142857
65.87508,100.0,108638,False,5198807,,48,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-53-03,1676339583,10.704612731933594,516.4426383972168,5305,6860f06fdae6,172.17.0.2,516.4426383972168,5198807,48,15.388648509979248,609.5847,5.1977396,0.024548113,1088,52224,63.56666666666668,88.00666666666666
66.01152,100.0,108505,False,5307312,,49,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-53-14,1676339594,10.689825296401978,527.1324636936188,5305,6860f06fdae6,172.17.0.2,527.1324636936188,5307312,49,15.388648509979248,609.7916,4.9215746,0.024373224,1088,53312,60.79375,88.01875000000001
66.824646,100.0,108606,False,5415918,,50,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-53-25,1676339605,10.508898258209229,537.641361951828,5305,6860f06fdae6,172.17.0.2,537.641361951828,5415918,50,15.388648509979248,609.88495,5.401043,0.024484115,1088,54400,68.3,88.09285714285713
